MIRRORED GAP 1.4m — angle -15deg, offset -0.5m.
Fresh pillar observations: [9, 12]
Temporary fixed lookahead: 0.6m

Candidate: CONTINUOUS VIA 3.0m
AUDIT: length=3.115m reverse=0.000m minimum=1.0828m intersections=0 endpoint_error=0.003m
AUDIT: length=10.101m reverse=0.000m minimum=0.1773m intersections=0 endpoint_error=0.013m
ACCEPTABLE CANDIDATE: CONTINUOUS VIA 3.0m; minimum=0.1773m

Candidate: CONTINUOUS VIA 3.5m
AUDIT: length=2.641m reverse=0.000m minimum=1.5985m intersections=0 endpoint_error=0.024m
AUDIT: length=10.149m reverse=0.000m minimum=0.1673m intersections=0 endpoint_error=0.013m
Rejected: Audit rejected: clearance 0.1673m < 0.17m

Candidate: CONTINUOUS VIA 4.0m
AUDIT: length=2.227m reverse=0.000m minimum=2.0578m intersections=0 endpoint_error=0.021m
AUDIT: length=10.195m reverse=0.000m minimum=0.1730m intersections=0 endpoint_error=0.013m
ACCEPTABLE CANDIDATE: CONTINUOUS VIA 4.0m; minimum=0.1730m
SELECTED: CONTINUOUS VIA 3.0m; planned minimum=0.1773m; execution guard=0.15m

TRIKE WILL MOVE — ANGLED PILLAR PASSAGE / LOOKAHEAD 0.6m
t=  19.1 clr=2.203 xte=0.001 heading_error=+0.77deg | NAV v=+0.100 w=-0.002 steer=-1.2deg age=0.01s | CM v=+0.100 w=-0.002 steer=-1.2deg age=0.05s | LIM v=+0.100 w=-0.002 steer=-1.2deg age=0.02s | MEASURED=-1.2deg age=0.02s
t=  19.6 clr=2.160 xte=0.001 heading_error=+0.72deg | NAV v=+0.100 w=-0.002 steer=-1.1deg age=0.02s | CM v=+0.100 w=-0.002 steer=-1.1deg age=0.06s | LIM v=+0.100 w=-0.002 steer=-1.1deg age=0.02s | MEASURED=-1.1deg age=0.02s
t=  20.1 clr=2.117 xte=0.001 heading_error=+0.68deg | NAV v=+0.100 w=-0.001 steer=-1.0deg age=0.02s | CM v=+0.100 w=-0.001 steer=-1.0deg age=0.06s | LIM v=+0.100 w=-0.001 steer=-1.0deg age=0.02s | MEASURED=-1.0deg age=0.02s
t=  20.6 clr=2.075 xte=0.001 heading_error=+0.64deg | NAV v=+0.100 w=-0.001 steer=-0.8deg age=0.02s | CM v=+0.100 w=-0.001 steer=-0.9deg age=0.06s | LIM v=+0.100 w=-0.001 steer=-0.9deg age=0.02s | MEASURED=-0.9deg age=0.02s
t=  21.1 clr=2.033 xte=0.001 heading_error=+0.61deg | NAV v=+0.100 w=-0.001 steer=-0.7deg age=0.02s | CM v=+0.100 w=-0.001 steer=-0.7deg age=0.06s | LIM v=+0.100 w=-0.001 steer=-0.7deg age=0.02s | MEASURED=-0.7deg age=0.02s
t=  21.6 clr=1.992 xte=0.001 heading_error=+0.58deg | NAV v=+0.100 w=-0.001 steer=-0.6deg age=0.02s | CM v=+0.100 w=-0.001 steer=-0.6deg age=0.06s | LIM v=+0.100 w=-0.001 steer=-0.6deg age=0.02s | MEASURED=-0.6deg age=0.02s
t=  22.1 clr=1.950 xte=0.001 heading_error=+0.55deg | NAV v=+0.100 w=-0.001 steer=-0.5deg age=0.02s | CM v=+0.100 w=-0.001 steer=-0.5deg age=0.06s | LIM v=+0.100 w=-0.001 steer=-0.5deg age=0.02s | MEASURED=-0.5deg age=0.02s
t=  22.6 clr=1.910 xte=0.001 heading_error=+0.53deg | NAV v=+0.100 w=-0.001 steer=-0.4deg age=0.02s | CM v=+0.100 w=-0.001 steer=-0.4deg age=0.01s | LIM v=+0.100 w=-0.001 steer=-0.5deg age=0.02s | MEASURED=-0.5deg age=0.02s
t=  23.1 clr=1.869 xte=0.001 heading_error=+0.51deg | NAV v=+0.100 w=-0.001 steer=-0.8deg age=0.02s | CM v=+0.100 w=-0.001 steer=-0.8deg age=0.01s | LIM v=+0.100 w=-0.001 steer=-0.7deg age=0.02s | MEASURED=-0.7deg age=0.02s
t=  23.6 clr=1.829 xte=0.001 heading_error=+0.47deg | NAV v=+0.100 w=-0.003 steer=-1.8deg age=0.02s | CM v=+0.100 w=-0.003 steer=-1.8deg age=0.01s | LIM v=+0.100 w=-0.002 steer=-1.6deg age=0.02s | MEASURED=-1.6deg age=0.02s
t=  24.1 clr=1.789 xte=0.001 heading_error=+0.37deg | NAV v=+0.100 w=-0.005 steer=-3.7deg age=0.02s | CM v=+0.100 w=-0.005 steer=-3.7deg age=0.01s | LIM v=+0.100 w=-0.005 steer=-3.5deg age=0.02s | MEASURED=-3.5deg age=0.02s
t=  24.6 clr=1.748 xte=0.001 heading_error=+0.16deg | NAV v=+0.100 w=-0.010 steer=-6.8deg age=0.02s | CM v=+0.100 w=-0.010 steer=-6.8deg age=0.01s | LIM v=+0.100 w=-0.010 steer=-6.5deg age=0.02s | MEASURED=-6.5deg age=0.02s
t=  25.1 clr=1.706 xte=0.001 heading_error=-0.17deg | NAV v=+0.100 w=-0.015 steer=-10.4deg age=0.02s | CM v=+0.100 w=-0.015 steer=-10.4deg age=0.01s | LIM v=+0.100 w=-0.015 steer=-10.0deg age=0.02s | MEASURED=-10.0deg age=0.02s
t=  25.6 clr=1.662 xte=0.000 heading_error=-0.66deg | NAV v=+0.100 w=-0.021 steer=-14.1deg age=0.03s | CM v=+0.100 w=-0.021 steer=-14.1deg age=0.02s | LIM v=+0.100 w=-0.020 steer=-13.8deg age=0.02s | MEASURED=-13.8deg age=0.02s
t=  26.1 clr=1.615 xte=0.002 heading_error=-1.35deg | NAV v=+0.100 w=-0.026 steer=-17.6deg age=0.03s | CM v=+0.100 w=-0.026 steer=-17.6deg age=0.02s | LIM v=+0.100 w=-0.026 steer=-17.6deg age=0.00s | MEASURED=-17.4deg age=0.02s
t=  26.6 clr=1.569 xte=0.004 heading_error=-2.12deg | NAV v=+0.100 w=-0.031 steer=-20.2deg age=0.03s | CM v=+0.100 w=-0.031 steer=-20.2deg age=0.02s | LIM v=+0.100 w=-0.030 steer=-20.0deg age=0.02s | MEASURED=-20.0deg age=0.02s
t=  27.1 clr=1.521 xte=0.006 heading_error=-3.02deg | NAV v=+0.100 w=-0.034 steer=-22.1deg age=0.03s | CM v=+0.100 w=-0.034 steer=-22.1deg age=0.02s | LIM v=+0.100 w=-0.034 steer=-22.0deg age=0.02s | MEASURED=-22.0deg age=0.02s
t=  27.6 clr=1.472 xte=0.010 heading_error=-3.99deg | NAV v=+0.100 w=-0.036 steer=-23.5deg age=0.03s | CM v=+0.100 w=-0.036 steer=-23.5deg age=0.02s | LIM v=+0.100 w=-0.036 steer=-23.4deg age=0.02s | MEASURED=-23.4deg age=0.02s
t=  28.1 clr=1.423 xte=0.014 heading_error=-5.02deg | NAV v=+0.100 w=-0.038 steer=-24.3deg age=0.02s | CM v=+0.100 w=-0.038 steer=-24.3deg age=0.00s | LIM v=+0.100 w=-0.038 steer=-24.3deg age=0.01s | MEASURED=-24.3deg age=0.01s
t=  28.6 clr=1.373 xte=0.019 heading_error=-6.07deg | NAV v=+0.100 w=-0.038 steer=-24.8deg age=0.03s | CM v=+0.100 w=-0.038 steer=-24.8deg age=0.01s | LIM v=+0.100 w=-0.038 steer=-24.7deg age=0.02s | MEASURED=-24.7deg age=0.02s
t=  29.1 clr=1.323 xte=0.024 heading_error=-4.70deg | NAV v=+0.100 w=-0.039 steer=-24.9deg age=0.03s | CM v=+0.100 w=-0.039 steer=-24.9deg age=0.01s | LIM v=+0.100 w=-0.039 steer=-24.9deg age=0.02s | MEASURED=-24.9deg age=0.02s
t=  29.6 clr=1.273 xte=0.029 heading_error=-2.11deg | NAV v=+0.100 w=-0.038 steer=-24.7deg age=0.03s | CM v=+0.100 w=-0.038 steer=-24.7deg age=0.01s | LIM v=+0.100 w=-0.038 steer=-24.8deg age=0.02s | MEASURED=-24.8deg age=0.02s
t=  30.1 clr=1.223 xte=0.031 heading_error=+0.32deg | NAV v=+0.100 w=-0.038 steer=-24.3deg age=0.04s | CM v=+0.100 w=-0.038 steer=-24.3deg age=0.02s | LIM v=+0.100 w=-0.038 steer=-24.4deg age=0.02s | MEASURED=-24.4deg age=0.02s
t=  30.6 clr=1.172 xte=0.029 heading_error=+3.08deg | NAV v=+0.100 w=-0.037 steer=-23.7deg age=0.04s | CM v=+0.100 w=-0.037 steer=-23.7deg age=0.02s | LIM v=+0.100 w=-0.037 steer=-23.7deg age=0.02s | MEASURED=-23.7deg age=0.02s
